Name,Code,Indicator_Name,Indicator_Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cyprus,CYP,Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.88789583,41.27641734,33.67305966,31.16936702,28.17815315,42.16148695,35.87621247,33.58021718,33.28135187,32.33812494,34.77009217,39.88176461,40.56046184,47.21250464,75.31285148,100,95.81950783,96.91096866,130.7654297,95.49893117,94.36829899,100.4115361,
Cyprus,CYP,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,62.83783784,61.47110333,62.01298701,62.88265306,66.34199134,65.19043401,63.79562044,64.45945946,63.69942197,62.05752212,55.53085047,55.4541086,56.7767159,59.21972764,57.27931489,57.5037594,58.33546081,54.92920118,54.97482618,61.30464481,59.22210218,56.65935,55.68494047,53.64246346,55.98273026,55.20669117,49.9588143,50.62776177,43.74558093,41.45312673,37.44053195,33.27270367,30.58109059,29.75702672,31.02801867,29.36872384,29.13529785,24.66096501,23.23103629,26.44538385,27.62729634,24.27487169,25.54471997,23.25671044,17.29449377,16.79105743,17.58815897
Cyprus,CYP,Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),TM.VAL.MRCH.WR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,1.00456621,1.247771836,1.284109149,2.368220015,1.432664756,1.261387526,1.555411536,1.174289246,1.24260355,0.98863263,1.277184172,1.146886939,1.155416092,0.714943726,0.77273715,0.589089604,0.582137309,0.764150595,0.644731461,0.520840559,0.475569144,0.449239844,0.309566648,0.218487864,0.233362473,0.574850089,0.342056833,0.456184106,0.387693334,0.528853872,0.962346125,0.788021454,1.317948645,0.840728048,0.924588494,1.045308007,0.907377576,0.953314857,0.979284519,1.048834537,1.358596859,1.517467188,1.054223879,2.103490252,0.930351774,0.728278286,0.779456511,0.704958499,0.76782813,0.910530237,0.723911511,0.991972064,1.070758448,0.987737428,1.331940804,1.03100857,0.90062021,1.030645631,0.75473814,1.168621299,1.144505607,,
Cyprus,CYP,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,,,,,,,0.129617628,0.185414091,0.177514793,0.242395958,0.150157156,0.194674536,0.159422166,0.161101543,0.308362408,0.151759926,0.195124658,0.33414528,0.403963113,0.692571284,0.641914326,0.552864387,0.712322093,0.683441196,0.941590444,0.845198398,1.087646152,1.159818631,1.254671295,1.539479221,1.859620097,2.479765884,2.73448221,3.958197841,4.448040714,4.993329011,3.390701972,3.434713483,4.775533665,5.551290746,6.009118058,5.964033308,6.095294856,7.373962777,5.469400841,5.145475533,5.395356874,6.610639436,6.69735034,6.85671356,6.685767674,5.890231945,5.697079371,5.334389105,11.1217471,8.766329986,9.949429035,9.636646349,6.720357658,7.008749295,7.462057689,,
Cyprus,CYP,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,1.917808219,2.495543672,2.487961477,3.055767762,3.533906399,2.242466713,1.685029164,1.606922126,1.420118343,2.164419702,2.278231878,1.655118286,5.606609233,5.755374873,9.889814763,9.497886784,8.841875046,8.544067516,7.537698387,8.044489455,12.61760247,13.49435169,14.95018078,11.19580057,9.795063452,10.04439951,7.176967122,6.250900585,4.806346807,5.395418415,5.227817141,4.181687695,3.507650192,3.497813454,3.266780451,2.92397258,4.25609389,2.339246282,2.502269515,4.60119198,5.785795464,5.858809319,5.35020264,7.617201395,4.044742866,3.779790634,4.40727936,3.768529095,3.135789421,2.654620468,2.870651985,3.053595579,2.239228215,1.606131852,1.125092903,1.364545206,2.031094708,2.065068241,1.344680267,1.474818116,1.374245234,,
Cyprus,CYP,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.92689908,6.044328774,5.720789849,6.40281147,7.16024064,10.78476331,7.461878395,5.20765362,4.664745005,5.187848556,4.689440327,4.55895157,4.10813882,4.443517168,3.608344924,3.875645706,3.553648041,3.437614573,3.501089709,4.067064743,4.543344723,4.71026166,
Cyprus,CYP,Import unit value index (2015 = 100),TM.UVI.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.65003099,66.12995641,69.2279658,81.74264285,92.08095313,96.00863647,101.4657067,114.9122768,129.8927022,112.7736104,115.6393667,132.7746606,128.6239019,130.2794157,127.6529477,100,95.91607655,105.077769,117.046298,112.4761218,112.2313361,132.9873532,
Cyprus,CYP,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,7,7.36,7.27,7.33,7.13,7.27,17.54,16.3,15.76,14.19,14.06,12,13.08,10.97,11.18,11.34,11.98,11.87,10.85,10.4,10.3,10.37,10.39,10.42,10.24,10.26,10.28,10.31,10.03,9.99,12.26,5.58,,
Cyprus,CYP,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.92,99.92,99.92,99.92,,
